datetime,temperature,humidity,pressure,wind_speed,cloud_cover,visibility,hour,day_of_year,solar_radiation
2025-11-21 15:00:00,4.4,89.4,1013.5,3.2,51.6,13.7,15,325,24.1
2025-11-21 16:00:00,4.9,89.0,1027.6,1.1,36.9,15.4,16,325,0.0
2025-11-21 17:00:00,-1.6,89.5,1037.1,2.0,41.8,16.7,17,325,0.0
2025-11-21 18:00:00,0.4,83.1,998.1,1.6,38.9,15.7,18,325,14.4
2025-11-21 19:00:00,2.9,78.4,995.7,3.0,52.4,13.2,19,325,0.0
2025-11-21 20:00:00,4.4,90.2,1036.6,1.9,69.4,12.9,20,325,0.0
2025-11-21 21:00:00,7.5,89.8,1006.3,0.5,22.0,15.7,21,325,0.0
2025-11-21 22:00:00,6.3,66.9,1006.5,2.6,4.0,20.7,22,325,0.0
2025-11-21 23:00:00,11.0,76.5,1013.3,3.3,17.1,18.2,23,325,0.0
2025-11-22 00:00:00,7.9,71.2,1022.5,2.5,49.5,14.7,0,326,0.0
2025-11-22 01:00:00,13.6,70.9,1006.0,4.0,5.8,19.7,1,326,0.0
2025-11-22 02:00:00,10.2,75.9,1023.4,3.2,100.0,9.1,2,326,0.0
2025-11-22 03:00:00,15.2,65.8,1010.1,3.9,69.1,9.1,3,326,0.0
2025-11-22 04:00:00,12.9,60.3,1017.1,3.8,87.5,10.9,4,326,0.0
2025-11-22 05:00:00,16.0,63.5,1013.0,4.4,0.0,19.8,5,326,0.0
2025-11-22 06:00:00,12.6,69.7,1017.4,4.8,35.8,14.6,6,326,18.5
2025-11-22 07:00:00,14.7,67.6,1005.0,2.9,61.6,14.7,7,326,261.4
2025-11-22 08:00:00,12.2,62.4,1021.0,5.8,0.0,23.5,8,326,870.9
2025-11-22 09:00:00,8.5,74.6,1012.1,4.6,29.1,17.7,9,326,735.7
2025-11-22 10:00:00,8.5,77.3,1007.4,4.6,32.7,15.2,10,326,618.1
2025-11-22 11:00:00,10.4,70.3,1025.0,3.0,0.0,19.4,11,326,481.1
2025-11-22 12:00:00,5.3,77.1,1003.7,2.1,9.4,20.7,12,326,11.3
2025-11-22 13:00:00,9.5,71.9,1010.7,1.7,28.3,17.4,13,326,0.0
2025-11-22 14:00:00,8.5,82.2,1026.5,1.7,64.4,12.2,14,326,14.9
2025-11-22 15:00:00,3.7,81.5,1010.3,1.1,0.0,23.2,15,326,0.0
2025-11-22 16:00:00,4.0,87.8,1004.5,0.6,32.0,17.0,16,326,34.9
2025-11-22 17:00:00,3.8,84.5,1011.1,0.1,12.6,22.1,17,326,22.4
2025-11-22 18:00:00,2.9,85.9,1017.8,0.7,38.0,16.3,18,326,5.5
2025-11-22 19:00:00,3.9,79.9,1004.7,1.4,70.5,19.1,19,326,0.0
2025-11-22 20:00:00,4.4,80.5,1017.0,1.4,0.0,23.5,20,326,0.0
2025-11-22 21:00:00,3.2,76.9,1014.0,0.1,55.6,16.3,21,326,0.0
2025-11-22 22:00:00,5.4,84.6,1012.6,3.3,63.5,15.1,22,326,0.0
2025-11-22 23:00:00,8.7,79.2,1020.0,0.1,72.2,11.6,23,326,0.0
2025-11-23 00:00:00,9.8,78.6,1036.6,3.7,50.5,11.0,0,327,0.0
2025-11-23 01:00:00,4.9,80.9,1009.0,4.1,0.0,18.2,1,327,0.0
2025-11-23 02:00:00,13.3,75.9,1007.8,4.3,13.4,20.0,2,327,0.0
2025-11-23 03:00:00,17.2,67.1,994.6,4.5,0.0,18.4,3,327,0.0
2025-11-23 04:00:00,13.1,71.3,1017.2,4.1,49.1,14.8,4,327,0.0
2025-11-23 05:00:00,14.5,60.4,1009.6,6.0,37.7,13.4,5,327,0.0
2025-11-23 06:00:00,13.2,58.8,1005.2,6.1,53.0,13.5,6,327,0.0
2025-11-23 07:00:00,13.0,62.6,1017.6,5.6,9.0,16.1,7,327,459.6
2025-11-23 08:00:00,13.0,68.2,1011.8,3.6,48.4,16.8,8,327,535.8
2025-11-23 09:00:00,13.8,80.3,1019.2,5.3,6.3,21.0,9,327,982.8
2025-11-23 10:00:00,12.2,72.0,1010.1,5.8,41.6,14.3,10,327,556.2
2025-11-23 11:00:00,10.4,73.8,1010.0,1.9,48.8,17.1,11,327,284.9
2025-11-23 12:00:00,8.4,73.8,1019.9,3.5,42.9,18.2,12,327,17.7
2025-11-23 13:00:00,9.0,76.2,1026.3,2.0,34.0,16.8,13,327,1.1
2025-11-23 14:00:00,8.0,83.9,1005.7,1.3,42.1,17.2,14,327,2.9
2025-11-23 15:00:00,2.8,80.1,1009.2,0.9,36.1,17.7,15,327,6.1
2025-11-23 16:00:00,2.7,94.3,1026.7,0.9,17.6,19.5,16,327,0.0
2025-11-23 17:00:00,0.0,88.9,1003.2,0.4,44.0,14.4,17,327,0.6
2025-11-23 18:00:00,1.8,92.0,1032.7,1.0,67.5,12.8,18,327,0.0
2025-11-23 19:00:00,2.7,89.8,1021.6,1.0,49.0,15.6,19,327,0.0
2025-11-23 20:00:00,2.1,85.4,1011.9,0.0,46.0,17.4,20,327,0.0
2025-11-23 21:00:00,6.7,83.7,1006.5,2.4,12.3,18.4,21,327,0.0
2025-11-23 22:00:00,7.6,83.3,1002.1,0.0,15.5,17.7,22,327,0.0
2025-11-23 23:00:00,11.3,83.1,1012.5,1.4,10.5,20.7,23,327,0.0
2025-11-24 00:00:00,8.5,73.4,1020.4,3.2,80.5,11.9,0,328,0.0
2025-11-24 01:00:00,11.6,74.5,1022.5,4.7,57.7,16.9,1,328,0.0
2025-11-24 02:00:00,9.7,65.2,1013.8,3.9,15.2,18.1,2,328,0.0
2025-11-24 03:00:00,13.5,73.8,1019.6,5.1,0.0,18.1,3,328,0.0
2025-11-24 04:00:00,12.3,62.8,1004.5,5.4,20.7,16.0,4,328,0.0
2025-11-24 05:00:00,17.1,59.4,1013.8,3.4,41.9,13.8,5,328,0.0
2025-11-24 06:00:00,12.5,72.4,1012.6,5.9,31.4,18.2,6,328,26.4
2025-11-24 07:00:00,11.3,62.8,1007.3,3.9,70.5,14.0,7,328,206.1
2025-11-24 08:00:00,11.5,67.9,1016.9,5.0,96.1,11.4,8,328,225.8
2025-11-24 09:00:00,10.6,69.1,1025.2,3.4,71.2,12.5,9,328,419.1
2025-11-24 10:00:00,11.4,75.3,1044.4,4.7,4.0,15.5,10,328,828.3
2025-11-24 11:00:00,11.7,66.3,1020.6,3.1,54.5,14.1,11,328,308.2
2025-11-24 12:00:00,4.9,70.7,1024.2,3.0,35.8,16.6,12,328,0.0
2025-11-24 13:00:00,8.9,77.9,1016.1,1.7,49.3,11.9,13,328,30.0
2025-11-24 14:00:00,4.5,83.9,1007.3,1.6,43.0,19.0,14,328,0.0
2025-11-24 15:00:00,8.1,82.3,1009.3,0.9,73.2,12.2,15,328,0.0
2025-11-24 16:00:00,5.1,85.2,1023.0,0.2,46.2,12.6,16,328,0.0
2025-11-24 17:00:00,7.4,85.9,1012.4,2.0,33.1,15.4,17,328,11.4
2025-11-24 18:00:00,6.0,79.7,1016.1,0.8,54.4,18.3,18,328,0.0
2025-11-24 19:00:00,5.6,89.9,1024.0,1.5,16.1,21.2,19,328,0.0
2025-11-24 20:00:00,3.2,89.6,998.0,0.2,82.1,8.6,20,328,0.0
2025-11-24 21:00:00,2.2,95.0,1018.4,1.1,45.7,12.1,21,328,0.0
2025-11-24 22:00:00,6.1,78.4,998.9,3.4,19.8,18.3,22,328,0.0
2025-11-24 23:00:00,8.3,75.1,1010.5,1.5,69.1,14.9,23,328,0.0
2025-11-25 00:00:00,8.9,71.1,1012.9,3.4,66.0,13.5,0,329,0.0
2025-11-25 01:00:00,14.2,75.6,1012.2,3.5,31.4,15.8,1,329,0.0
2025-11-25 02:00:00,9.6,76.6,1015.2,2.2,39.0,14.6,2,329,0.0
2025-11-25 03:00:00,12.2,71.4,1005.2,4.4,49.7,14.6,3,329,0.0
2025-11-25 04:00:00,12.1,62.6,1009.6,5.1,8.0,18.1,4,329,0.0
2025-11-25 05:00:00,15.2,62.7,1030.6,4.2,41.5,18.5,5,329,0.0
2025-11-25 06:00:00,12.8,60.9,1005.0,6.1,50.2,16.0,6,329,25.8
2025-11-25 07:00:00,15.1,66.3,1013.9,6.8,49.6,10.9,7,329,289.6
2025-11-25 08:00:00,17.5,68.9,1002.7,5.5,31.8,16.9,8,329,653.4
2025-11-25 09:00:00,12.4,69.5,1014.4,4.8,53.0,15.0,9,329,575.3
2025-11-25 10:00:00,15.0,76.5,1026.2,4.6,33.6,19.0,10,329,623.2
2025-11-25 11:00:00,11.4,71.7,1030.7,3.5,14.9,19.0,11,329,423.6
2025-11-25 12:00:00,10.8,75.4,1008.4,3.0,43.3,13.8,12,329,0.0
2025-11-25 13:00:00,11.9,83.3,1011.2,3.5,27.5,15.2,13,329,0.0
2025-11-25 14:00:00,8.5,74.6,1001.1,4.0,19.0,13.2,14,329,1.4
2025-11-25 15:00:00,3.3,90.7,1007.6,2.3,42.9,17.1,15,329,3.9
2025-11-25 16:00:00,5.9,84.1,1028.4,0.0,81.2,9.8,16,329,0.0
2025-11-25 17:00:00,6.4,81.8,1006.5,1.8,27.4,16.0,17,329,11.0
2025-11-25 18:00:00,1.7,78.5,1004.5,1.4,8.4,22.2,18,329,0.0
2025-11-25 19:00:00,2.7,91.1,1017.0,2.1,50.9,13.6,19,329,0.0
2025-11-25 20:00:00,6.8,80.3,1017.5,1.5,68.1,11.1,20,329,0.0
2025-11-25 21:00:00,5.4,78.7,1021.9,1.2,55.2,17.8,21,329,0.0
2025-11-25 22:00:00,5.5,87.6,1001.6,2.2,43.4,17.6,22,329,0.0
2025-11-25 23:00:00,9.3,75.5,1004.1,2.0,68.9,14.6,23,329,0.0
2025-11-26 00:00:00,11.1,75.3,1005.8,4.0,52.8,14.7,0,330,0.0
2025-11-26 01:00:00,9.9,68.1,1034.7,3.5,27.5,13.6,1,330,0.0
2025-11-26 02:00:00,8.7,60.1,1011.3,4.9,31.8,16.7,2,330,0.0
2025-11-26 03:00:00,13.7,85.4,1030.7,4.9,50.6,12.1,3,330,0.0
2025-11-26 04:00:00,9.7,69.2,1004.5,5.6,26.0,17.7,4,330,0.0
2025-11-26 05:00:00,14.0,63.9,1000.8,5.0,25.9,18.7,5,330,0.0
2025-11-26 06:00:00,15.8,66.3,1000.0,5.5,17.4,17.9,6,330,0.0
2025-11-26 07:00:00,12.8,65.2,995.0,5.5,81.3,15.7,7,330,177.6
2025-11-26 08:00:00,10.5,70.5,1012.7,4.8,16.9,17.2,8,330,752.6
2025-11-26 09:00:00,12.4,63.5,1009.3,4.6,79.9,13.5,9,330,379.2
2025-11-26 10:00:00,15.9,82.8,1019.4,4.6,63.9,14.3,10,330,437.5
2025-11-26 11:00:00,12.4,73.6,1010.4,3.3,18.7,17.7,11,330,434.9
2025-11-26 12:00:00,8.5,78.4,1005.6,3.9,64.8,12.9,12,330,7.2
2025-11-26 13:00:00,7.8,81.4,1002.2,1.1,82.0,7.5,13,330,0.0
2025-11-26 14:00:00,5.6,66.8,1009.1,1.8,53.9,11.2,14,330,0.0
2025-11-26 15:00:00,8.5,83.8,1029.0,2.4,15.1,19.8,15,330,20.2
2025-11-26 16:00:00,1.7,84.7,1027.1,1.2,23.0,18.4,16,330,0.0
2025-11-26 17:00:00,3.2,90.0,1012.3,0.4,25.5,22.0,17,330,19.7
2025-11-26 18:00:00,0.6,90.3,1023.3,1.8,10.7,17.8,18,330,0.0
2025-11-26 19:00:00,6.8,92.6,1013.2,1.4,83.6,12.1,19,330,0.0
2025-11-26 20:00:00,5.4,88.3,1008.1,0.9,39.2,15.9,20,330,0.0
2025-11-26 21:00:00,8.1,81.1,1028.6,0.9,31.8,16.7,21,330,0.0
2025-11-26 22:00:00,4.3,73.9,1008.4,0.7,37.7,17.1,22,330,0.0
2025-11-26 23:00:00,6.6,83.7,1012.8,1.8,70.7,12.7,23,330,0.0
2025-11-27 00:00:00,7.3,74.1,1005.5,3.8,22.6,17.2,0,331,0.0
2025-11-27 01:00:00,8.9,76.6,1001.0,4.2,18.1,16.7,1,331,0.0
2025-11-27 02:00:00,12.0,68.9,1016.7,3.4,74.7,15.8,2,331,0.0
2025-11-27 03:00:00,15.6,79.7,1016.9,5.2,24.7,17.4,3,331,0.0
2025-11-27 04:00:00,13.7,71.8,1028.0,5.1,35.7,17.6,4,331,0.0
2025-11-27 05:00:00,13.8,55.1,1003.3,3.8,21.1,19.7,5,331,0.0
2025-11-27 06:00:00,14.1,67.3,1017.7,5.9,0.0,19.0,6,331,0.0
2025-11-27 07:00:00,14.5,73.3,1020.5,5.5,67.5,9.6,7,331,243.3
2025-11-27 08:00:00,15.2,61.4,1005.2,3.3,70.0,14.8,8,331,393.5
2025-11-27 09:00:00,13.9,68.6,1003.5,3.0,0.0,20.4,9,331,1016.3
2025-11-27 10:00:00,10.6,76.0,996.0,5.1,24.2,18.6,10,331,713.0
2025-11-27 11:00:00,9.9,72.0,1016.0,2.8,36.9,15.9,11,331,322.6
2025-11-27 12:00:00,9.1,76.4,1022.0,2.3,0.0,21.4,12,331,0.0
2025-11-27 13:00:00,6.4,89.3,1009.7,1.9,82.6,11.5,13,331,0.0
2025-11-27 14:00:00,3.7,82.4,1011.4,1.5,60.6,16.3,14,331,11.4
2025-11-27 15:00:00,3.1,78.2,1019.6,0.4,47.2,14.9,15,331,18.7
2025-11-27 16:00:00,4.6,90.0,1019.2,0.6,79.2,15.4,16,331,1.9
2025-11-27 17:00:00,3.4,78.5,1018.7,1.6,45.6,15.7,17,331,5.7
2025-11-27 18:00:00,0.5,87.5,1020.4,0.3,50.5,13.5,18,331,25.1
2025-11-27 19:00:00,4.2,86.9,1003.0,0.4,23.6,20.7,19,331,0.0
2025-11-27 20:00:00,5.4,84.9,1019.2,1.0,41.5,14.1,20,331,0.0
2025-11-27 21:00:00,5.4,89.0,1020.9,1.9,27.4,17.6,21,331,0.0
2025-11-27 22:00:00,7.0,77.5,998.3,2.3,2.7,19.6,22,331,0.0
2025-11-27 23:00:00,9.4,78.0,999.5,3.8,64.4,10.5,23,331,0.0
2025-11-28 00:00:00,8.9,72.9,1014.8,2.4,8.3,17.9,0,332,0.0
2025-11-28 01:00:00,12.9,79.5,1007.5,3.5,58.1,15.7,1,332,0.0
2025-11-28 02:00:00,13.3,80.3,1004.4,2.4,44.9,18.8,2,332,0.0
2025-11-28 03:00:00,12.9,69.4,1016.9,3.0,52.2,15.6,3,332,0.0
2025-11-28 04:00:00,15.3,74.0,1001.1,5.8,71.9,10.1,4,332,0.0
2025-11-28 05:00:00,15.3,73.2,1008.0,5.5,22.6,19.1,5,332,0.0
2025-11-28 06:00:00,12.5,64.2,1020.0,5.5,54.5,16.2,6,332,0.0
2025-11-28 07:00:00,13.6,71.2,992.8,4.4,47.5,17.0,7,332,287.9
2025-11-28 08:00:00,13.3,69.1,1009.0,5.4,20.2,18.7,8,332,724.5
2025-11-28 09:00:00,13.4,68.4,1002.0,4.3,33.9,15.1,9,332,732.4
2025-11-28 10:00:00,11.9,71.8,1019.6,5.9,42.2,16.9,10,332,587.7
2025-11-28 11:00:00,12.4,75.0,1008.5,2.9,36.7,18.7,11,332,349.4
2025-11-28 12:00:00,10.3,74.6,1029.8,2.3,80.8,12.7,12,332,6.9
2025-11-28 13:00:00,8.0,73.2,1021.9,2.6,28.9,17.3,13,332,15.3
2025-11-28 14:00:00,7.6,78.6,1020.3,3.0,21.4,19.6,14,332,0.0
2025-11-28 15:00:00,6.6,84.3,1008.3,1.4,72.5,13.7,15,332,39.5
2025-11-28 16:00:00,6.2,79.7,1017.4,1.7,65.8,13.4,16,332,0.0
2025-11-28 17:00:00,5.5,95.0,1018.5,2.4,78.6,11.1,17,332,0.0
2025-11-28 18:00:00,0.9,85.0,1017.3,1.1,45.5,13.6,18,332,0.0
2025-11-28 19:00:00,5.8,87.9,1000.3,0.0,0.4,21.8,19,332,0.0
2025-11-28 20:00:00,6.7,91.5,1018.3,2.3,80.7,15.7,20,332,0.0
2025-11-28 21:00:00,5.7,85.8,1022.4,1.7,82.4,15.1,21,332,0.0
2025-11-28 22:00:00,6.8,83.8,1021.7,1.5,65.5,15.4,22,332,0.0
2025-11-28 23:00:00,9.0,91.9,1013.0,2.3,33.3,16.5,23,332,0.0
2025-11-29 00:00:00,9.2,77.1,1008.3,4.0,77.9,15.9,0,333,0.0
2025-11-29 01:00:00,10.6,77.2,998.3,2.9,52.6,16.2,1,333,0.0
2025-11-29 02:00:00,13.4,77.9,1009.5,3.9,52.1,16.4,2,333,0.0
2025-11-29 03:00:00,11.7,71.3,1014.6,4.1,27.2,18.7,3,333,0.0
2025-11-29 04:00:00,12.5,73.9,1029.4,4.4,54.5,17.1,4,333,0.0
2025-11-29 05:00:00,11.8,67.2,1017.9,4.3,49.0,15.2,5,333,0.0
2025-11-29 06:00:00,13.8,65.9,1023.4,6.0,35.4,15.7,6,333,20.8
2025-11-29 07:00:00,13.3,66.2,1018.3,5.8,30.0,17.0,7,333,400.6
2025-11-29 08:00:00,12.5,75.7,1006.8,4.5,0.0,19.4,8,333,868.7
2025-11-29 09:00:00,11.8,64.9,1005.7,4.2,13.7,17.9,9,333,902.4
2025-11-29 10:00:00,15.5,73.2,1004.3,2.7,5.8,17.9,10,333,791.5
2025-11-29 11:00:00,8.2,75.0,1024.0,3.9,43.9,15.5,11,333,298.3
2025-11-29 12:00:00,11.0,75.8,1007.0,2.3,23.5,15.6,12,333,18.4
2025-11-29 13:00:00,6.5,81.6,1020.0,2.2,40.1,19.0,13,333,0.0
2025-11-29 14:00:00,9.6,85.8,1005.1,2.3,72.2,11.7,14,333,0.0
2025-11-29 15:00:00,7.6,86.8,1024.8,3.5,72.3,12.2,15,333,6.2
2025-11-29 16:00:00,5.1,95.0,1014.3,1.8,27.8,19.2,16,333,0.0
2025-11-29 17:00:00,4.6,84.7,1029.6,1.3,55.9,14.6,17,333,18.4
2025-11-29 18:00:00,5.1,89.3,1016.6,0.8,67.0,15.1,18,333,0.0
2025-11-29 19:00:00,0.9,88.2,1016.2,0.4,55.9,14.7,19,333,0.0
2025-11-29 20:00:00,5.5,92.4,1011.4,1.1,58.0,12.1,20,333,0.0
2025-11-29 21:00:00,8.6,81.9,1005.4,2.6,31.2,17.2,21,333,0.0
2025-11-29 22:00:00,5.9,82.4,1016.7,2.4,0.0,20.4,22,333,0.0
2025-11-29 23:00:00,9.2,77.7,1016.0,3.3,76.9,12.4,23,333,0.0
2025-11-30 00:00:00,10.1,72.8,1038.2,5.2,40.8,13.6,0,334,0.0
2025-11-30 01:00:00,10.5,69.0,1010.1,4.2,28.5,17.5,1,334,0.0
2025-11-30 02:00:00,10.6,78.0,997.9,4.4,54.4,15.1,2,334,0.0
2025-11-30 03:00:00,13.6,65.9,1013.6,5.7,35.0,16.5,3,334,0.0
2025-11-30 04:00:00,13.7,67.1,1020.3,4.5,84.8,10.0,4,334,0.0
2025-11-30 05:00:00,16.6,68.2,1004.1,5.4,0.0,17.5,5,334,0.0
2025-11-30 06:00:00,16.8,58.1,1018.5,5.1,35.2,17.0,6,334,17.8
2025-11-30 07:00:00,14.8,67.5,997.1,5.0,64.1,11.9,7,334,298.5
2025-11-30 08:00:00,12.9,63.0,1016.7,5.2,37.4,17.2,8,334,615.4
2025-11-30 09:00:00,12.6,69.1,1009.1,6.4,44.8,14.2,9,334,651.4
2025-11-30 10:00:00,16.0,66.6,1021.7,4.9,100.0,9.3,10,334,158.1
2025-11-30 11:00:00,9.9,75.6,992.9,4.1,28.8,19.0,11,334,398.6
2025-11-30 12:00:00,9.4,65.0,1016.3,3.7,77.5,11.2,12,334,0.0
2025-11-30 13:00:00,9.8,79.0,991.2,0.3,8.6,18.2,13,334,0.0
2025-11-30 14:00:00,5.9,80.3,1027.3,1.9,0.0,20.9,14,334,3.3
2025-11-30 15:00:00,7.8,79.4,1017.8,3.7,46.3,10.7,15,334,0.0
2025-11-30 16:00:00,4.8,84.1,1027.4,2.2,47.7,15.8,16,334,8.2
2025-11-30 17:00:00,3.9,93.5,1006.8,0.7,27.2,14.4,17,334,9.7
2025-11-30 18:00:00,2.8,79.8,1007.8,0.7,3.7,18.3,18,334,0.0
2025-11-30 19:00:00,4.9,85.2,1019.9,1.5,41.3,15.9,19,334,0.0
2025-11-30 20:00:00,5.3,78.0,1004.5,2.2,44.1,16.3,20,334,0.0
2025-11-30 21:00:00,5.4,95.0,1014.1,1.0,61.9,11.6,21,334,0.0
2025-11-30 22:00:00,9.2,84.3,1022.7,4.2,23.8,21.3,22,334,0.0
2025-11-30 23:00:00,10.5,70.9,1028.5,2.8,65.0,13.4,23,334,0.0
2025-12-01 00:00:00,13.4,76.3,997.3,3.3,76.2,14.6,0,335,0.0
2025-12-01 01:00:00,11.2,77.7,1013.1,3.4,90.7,12.1,1,335,0.0
2025-12-01 02:00:00,10.8,71.0,1005.9,3.8,33.3,15.7,2,335,0.0
2025-12-01 03:00:00,10.3,73.3,1015.1,3.0,70.0,14.9,3,335,0.0
2025-12-01 04:00:00,13.3,64.7,1009.4,5.1,23.5,16.9,4,335,0.0
2025-12-01 05:00:00,14.9,56.4,1011.9,6.5,46.4,16.6,5,335,0.0
2025-12-01 06:00:00,16.8,62.9,1017.8,4.8,41.6,17.0,6,335,18.6
2025-12-01 07:00:00,15.8,64.3,1015.2,5.2,25.9,18.2,7,335,393.2
2025-12-01 08:00:00,12.7,62.5,1019.1,5.5,76.8,14.3,8,335,329.0
2025-12-01 09:00:00,11.4,68.9,1004.0,6.2,21.3,18.4,9,335,822.0
2025-12-01 10:00:00,9.7,69.2,1026.1,5.4,80.8,11.7,10,335,292.5
2025-12-01 11:00:00,11.3,72.2,997.0,2.6,57.5,17.1,11,335,267.1
2025-12-01 12:00:00,8.7,81.4,1013.4,3.1,48.0,12.8,12,335,20.7
2025-12-01 13:00:00,10.0,75.9,1015.9,3.3,17.2,17.1,13,335,33.3
2025-12-01 14:00:00,3.7,78.4,1026.9,1.3,43.0,17.4,14,335,27.3
2025-12-01 15:00:00,9.7,77.6,1007.4,2.9,100.0,10.2,15,335,0.0
2025-12-01 16:00:00,7.0,84.2,1015.4,1.3,25.3,19.5,16,335,14.1
2025-12-01 17:00:00,6.3,83.8,1023.9,2.7,76.3,8.4,17,335,23.7
2025-12-01 18:00:00,5.5,81.0,1006.2,1.4,13.5,15.6,18,335,0.0
2025-12-01 19:00:00,8.5,81.5,1013.9,2.3,53.1,16.6,19,335,0.0
2025-12-01 20:00:00,7.6,88.1,1011.3,1.5,43.3,16.0,20,335,0.0
2025-12-01 21:00:00,7.7,79.9,1039.6,1.8,3.6,22.1,21,335,0.0
2025-12-01 22:00:00,8.2,83.7,1007.2,0.8,40.6,17.5,22,335,0.0
2025-12-01 23:00:00,5.8,76.9,1008.7,0.7,38.4,16.5,23,335,0.0
2025-12-02 00:00:00,10.3,73.4,1007.6,1.7,14.1,18.4,0,336,0.0
2025-12-02 01:00:00,9.2,76.6,1017.1,3.7,61.1,8.9,1,336,0.0
2025-12-02 02:00:00,17.4,72.2,1014.8,4.3,40.8,14.6,2,336,0.0
2025-12-02 03:00:00,14.8,79.1,1008.7,4.7,45.0,14.1,3,336,0.0
2025-12-02 04:00:00,17.8,68.0,1013.1,3.4,76.6,14.8,4,336,0.0
2025-12-02 05:00:00,11.8,60.3,1010.5,4.3,67.3,12.9,5,336,0.0
2025-12-02 06:00:00,14.3,66.4,1008.1,4.6,46.6,16.4,6,336,3.0
2025-12-02 07:00:00,16.3,51.9,1006.0,4.9,61.6,13.7,7,336,225.1
2025-12-02 08:00:00,15.3,67.6,1011.6,4.5,46.5,16.4,8,336,571.0
2025-12-02 09:00:00,15.4,61.4,1001.8,4.1,51.1,15.4,9,336,601.9
2025-12-02 10:00:00,17.7,68.4,1012.5,6.6,46.8,14.5,10,336,500.7
2025-12-02 11:00:00,13.5,71.2,1003.9,1.9,61.6,12.8,11,336,211.0
2025-12-02 12:00:00,11.0,84.7,994.9,3.0,59.5,14.6,12,336,0.0
2025-12-02 13:00:00,6.8,79.5,1031.8,2.4,32.4,18.2,13,336,0.0
2025-12-02 14:00:00,6.9,83.8,1008.8,2.1,73.1,13.7,14,336,0.3
2025-12-02 15:00:00,2.8,88.8,1018.3,2.2,36.8,16.2,15,336,0.5
2025-12-02 16:00:00,7.9,85.3,1011.8,4.0,49.2,12.7,16,336,0.0
2025-12-02 17:00:00,6.6,79.6,1001.2,0.6,16.0,19.0,17,336,0.0
2025-12-02 18:00:00,2.2,87.4,1015.6,0.1,17.3,20.7,18,336,15.2
2025-12-02 19:00:00,4.5,86.8,1015.0,0.1,62.1,12.6,19,336,0.0
2025-12-02 20:00:00,6.0,82.4,1017.1,0.9,59.0,12.3,20,336,0.0
2025-12-02 21:00:00,8.3,86.4,1016.2,1.6,22.5,16.8,21,336,0.0
2025-12-02 22:00:00,9.1,81.2,1007.2,1.5,32.8,20.7,22,336,0.0
2025-12-02 23:00:00,5.5,80.9,1001.4,2.6,12.2,17.3,23,336,0.0
2025-12-03 00:00:00,9.1,76.6,1000.5,3.2,19.6,19.9,0,337,0.0
2025-12-03 01:00:00,10.4,71.0,1026.2,6.5,17.4,17.4,1,337,0.0
2025-12-03 02:00:00,14.9,72.9,1014.9,3.3,22.6,17.1,2,337,0.0
2025-12-03 03:00:00,16.6,64.2,1014.8,4.0,56.3,12.5,3,337,0.0
2025-12-03 04:00:00,17.5,69.4,996.9,3.9,34.1,20.2,4,337,0.0
2025-12-03 05:00:00,13.2,78.8,1014.4,5.7,48.2,16.8,5,337,0.0
2025-12-03 06:00:00,14.9,73.5,993.3,5.1,46.3,16.3,6,337,23.9
2025-12-03 07:00:00,12.8,68.7,1000.1,4.5,40.8,17.8,7,337,332.7
2025-12-03 08:00:00,19.1,72.8,1002.4,3.4,6.4,20.8,8,337,825.8
2025-12-03 09:00:00,13.7,68.7,1009.7,4.2,12.4,15.1,9,337,916.0
2025-12-03 10:00:00,14.6,63.5,994.3,4.6,33.8,15.5,10,337,669.8
2025-12-03 11:00:00,9.1,72.6,1022.3,3.3,49.7,17.9,11,337,288.8
2025-12-03 12:00:00,11.1,75.2,1022.1,3.0,62.9,13.0,12,337,25.0
2025-12-03 13:00:00,10.3,87.5,1026.1,2.8,42.9,10.8,13,337,0.0
2025-12-03 14:00:00,8.6,78.5,1006.1,2.7,49.6,16.6,14,337,0.0
2025-12-03 15:00:00,5.7,89.1,1008.2,3.4,91.7,8.7,15,337,0.0
2025-12-03 16:00:00,4.8,88.7,1027.4,1.5,37.1,15.1,16,337,0.0
2025-12-03 17:00:00,6.8,84.4,1018.2,1.3,11.4,17.9,17,337,32.9
2025-12-03 18:00:00,6.7,86.2,1011.8,2.0,50.3,16.4,18,337,16.0
2025-12-03 19:00:00,0.3,86.9,1001.6,0.0,40.6,16.3,19,337,0.0
2025-12-03 20:00:00,7.1,82.7,1019.7,0.6,61.5,11.8,20,337,0.0
2025-12-03 21:00:00,8.8,76.1,998.9,1.2,30.7,18.9,21,337,0.0
2025-12-03 22:00:00,7.1,83.4,1021.8,2.3,54.1,20.0,22,337,0.0
2025-12-03 23:00:00,4.8,78.0,1005.7,2.7,32.0,15.4,23,337,0.0
2025-12-04 00:00:00,8.6,85.4,1030.1,3.5,41.3,17.2,0,338,0.0
2025-12-04 01:00:00,12.0,77.7,1019.4,4.8,35.5,10.9,1,338,0.0
2025-12-04 02:00:00,11.9,78.9,1004.0,3.8,53.4,17.0,2,338,0.0
2025-12-04 03:00:00,14.4,61.4,1016.1,3.9,41.3,17.9,3,338,0.0
2025-12-04 04:00:00,14.6,72.3,994.0,6.8,84.5,11.0,4,338,0.0
2025-12-04 05:00:00,16.8,70.6,1008.7,4.4,8.8,19.1,5,338,0.0
